brand,brandSlug,series,seriesSlug,categories,runtimeVersionCount,runtimeTrimBearingVersions,seriesResearchStatus,researchedVerifiedVersions,researchedVerifiedTrims,researchedGenerations,reviewRequiredConfigs,noVerifiedTrimConfigs
"Lada","lada","Vesta","vesta","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Aventador","aventador","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Countach","countach","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Diablo","diablo","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Gallardo","gallardo","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Huracan","huracan","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Murcielago","murcielago","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Revuelto","revuelto","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lamborghini","lamborghini","Urus","urus","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Dedra","dedra","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Delta","delta","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Kappa","kappa","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Lybra","lybra","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Musa","musa","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Thema","thema","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Thesis","thesis","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Ypsilon","ypsilon","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Phedra","phedra","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lancia","lancia","Voyager","voyager","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Land Rover","land-rover","Range Rover Evoque","range-rover-evoque","arac/arazi-suv-pickup",6,2,"RESEARCHED_WITH_VERIFIED_DATA",2,2,1,1,0
"Land Rover","land-rover","Discovery Sport","discovery-sport","arac/arazi-suv-pickup",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,1,1,0
"Land Rover","land-rover","Defender","defender","arac/arazi-suv-pickup",8,4,"RESEARCHED_WITH_VERIFIED_DATA",4,3,1,0,0
"Land Rover","land-rover","Discovery","discovery","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Land Rover","land-rover","Freelander","freelander","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Land Rover","land-rover","Range Rover","range-rover","arac/arazi-suv-pickup",7,4,"RESEARCHED_WITH_VERIFIED_DATA",4,3,1,1,0
"Land Rover","land-rover","Range Rover Sport","range-rover-sport","arac/arazi-suv-pickup",6,3,"RESEARCHED_WITH_VERIFIED_DATA",3,4,1,1,0
"Land Rover","land-rover","Range Rover Velar","range-rover-velar","arac/arazi-suv-pickup",3,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,1,1,0
"Leapmotor","leapmotor","C01","c01","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Leapmotor","leapmotor","C10","c10","arac/otomobil|arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Leapmotor","leapmotor","C11","c11","arac/otomobil|arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Leapmotor","leapmotor","T03","t03","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","ES","es","arac/otomobil",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Lexus","lexus","NX","nx","arac/arazi-suv-pickup",5,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,0,0,0
"Lexus","lexus","RX","rx","arac/arazi-suv-pickup",7,2,"RESEARCHED_WITH_VERIFIED_DATA",2,3,1,1,0
"Lexus","lexus","CT","ct","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","GS","gs","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","IS","is","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","LC","lc","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","LS","ls","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","RC","rc","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","SC","sc","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","GX","gx","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","LBX","lbx","arac/arazi-suv-pickup",3,1,"RESEARCHED_WITH_VERIFIED_DATA",1,5,0,0,0
"Lexus","lexus","LX","lx","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","UX","ux","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","RZ","rz","arac/arazi-suv-pickup",1,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Lexus","lexus","UX 300e","ux-300e","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lexus","lexus","LM","lm","arac/minivan-panelvan",2,2,"RESEARCHED_WITH_VERIFIED_DATA",2,2,1,1,0
"Lincoln","lincoln","Continental","continental","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","LS","ls","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","Mark","mark","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","MKZ","mkz","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","Town Car","town-car","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","Zephyr","zephyr","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","Aviator","aviator","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","Corsair","corsair","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","MKC","mkc","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lincoln","lincoln","Navigator","navigator","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Elan","elan","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Elise","elise","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Emira","emira","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Esprit","esprit","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Evora","evora","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Exige","exige","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lotus","lotus","Eletre","eletre","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Luqi","luqi","EV3","ev3","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lynk & Co","lynk-co","01","01","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Lynk & Co","lynk-co","02","02","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lynk & Co","lynk-co","05","05","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Lynk & Co","lynk-co","08","08","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mahindra","mahindra","Bolero","bolero","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mahindra","mahindra","Goa","goa","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mahindra","mahindra","KUV100","kuv100","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mahindra","mahindra","Scorpio","scorpio","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mahindra","mahindra","XUV500","xuv500","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MAN","man","TGE","tge","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Marcos","marcos","GT","gt","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Marcos","marcos","Mantis","mantis","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Marcos","marcos","Mantula","mantula","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","3200 GT","3200-gt","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","Ghibli","ghibli","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","GranCabrio","grancabrio","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","GranTurismo","granturismo","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","MC20","mc20","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","Quattroporte","quattroporte","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","Grecale","grecale","arac/arazi-suv-pickup",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Maserati","maserati","Levante","levante","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Maxus","maxus","Deliver 3","deliver-3","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maxus","maxus","Deliver 7","deliver-7","arac/minivan-panelvan",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Maxus","maxus","Deliver 9","deliver-9","arac/minivan-panelvan",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Maxus","maxus","eDeliver 5","edeliver-5","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Maxus","maxus","eDeliver 9","edeliver-9","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","3","3","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","CX-5","cx-5","arac/arazi-suv-pickup",6,3,"RESEARCHED_WITH_VERIFIED_DATA",3,3,1,0,0
"Mazda","mazda","CX-30","cx-30","arac/arazi-suv-pickup",2,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mazda","mazda","121","121","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","2","2","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","323","323","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","5","5","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","6","6","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","626","626","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","929","929","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","Lantis","lantis","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","Millenia","millenia","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","MX-3","mx-3","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","MX-5","mx-5","arac/otomobil",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,1,0,0
"Mazda","mazda","MX-6","mx-6","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","RX-7","rx-7","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","RX-8","rx-8","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","Xedos","xedos","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","CX-3","cx-3","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","CX-60","cx-60","arac/arazi-suv-pickup",2,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mazda","mazda","CX-7","cx-7","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","CX-9","cx-9","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","MX-30","mx-30","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","E2000","e2000","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","E2200","e2200","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mazda","mazda","MX-5 RF","mx-5-rf","arac/otomobil",1,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,0,0,0
"Mazda","mazda","Mazda3","mazda3","arac/otomobil",2,2,"RESEARCHED_WITH_VERIFIED_DATA",2,4,1,1,0
"McLaren","mclaren","540C","540c","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","570S","570s","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","600LT","600lt","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","650S","650s","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","675LT","675lt","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","720S","720s","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","750S","750s","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","Artura","artura","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","GT","gt","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","MP4-12C","mp4-12c","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","P1","p1","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"McLaren","mclaren","Senna","senna","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","C Serisi","c-serisi","arac/otomobil",11,5,"RESEARCHED_WITH_VERIFIED_DATA",8,7,4,1,4
"Mercedes-Benz","mercedes-benz","E Serisi","e-serisi","arac/otomobil",22,6,"RESEARCHED_WITH_VERIFIED_DATA",6,8,3,1,0
"Mercedes-Benz","mercedes-benz","A Serisi","a-serisi","arac/otomobil",18,7,"RESEARCHED_WITH_VERIFIED_DATA",7,6,2,0,0
"Mercedes-Benz","mercedes-benz","CLA","cla","arac/otomobil",11,4,"RESEARCHED_WITH_VERIFIED_DATA",5,2,3,0,0
"Mercedes-Benz","mercedes-benz","GLC","glc","arac/arazi-suv-pickup",13,6,"RESEARCHED_WITH_VERIFIED_DATA",8,3,2,0,2
"Mercedes-Benz","mercedes-benz","GLE","gle","arac/arazi-suv-pickup",9,2,"RESEARCHED_WITH_VERIFIED_DATA",2,1,2,0,0
"Mercedes-Benz","mercedes-benz","G-Class","g-class","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","Sprinter","sprinter","arac/minivan-panelvan",7,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","Vito","vito","arac/minivan-panelvan",4,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mercedes-Benz","mercedes-benz","V Class","v-class","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","190","190","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","200","200","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","230","230","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","240","240","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","250","250","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","260","260","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","280","280","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","300","300","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","320","320","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","380","380","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","400","400","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","420","420","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","500","500","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","560","560","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","AMG GT","amg-gt","arac/otomobil",5,2,"RESEARCHED_WITH_VERIFIED_DATA",3,1,1,0,1
"Mercedes-Benz","mercedes-benz","B Serisi","b-serisi","arac/otomobil",6,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,1,0,0
"Mercedes-Benz","mercedes-benz","CLE","cle","arac/otomobil",6,3,"RESEARCHED_WITH_VERIFIED_DATA",3,2,2,0,0
"Mercedes-Benz","mercedes-benz","CLK","clk","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","CLS","cls","arac/otomobil",7,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mercedes-Benz","mercedes-benz","EQE","eqe","arac/otomobil",7,2,"RESEARCHED_WITH_VERIFIED_DATA",2,1,1,0,0
"Mercedes-Benz","mercedes-benz","EQS","eqs","arac/otomobil",7,2,"RESEARCHED_WITH_VERIFIED_DATA",2,2,1,0,0
"Mercedes-Benz","mercedes-benz","S Serisi","s-serisi","arac/otomobil",11,2,"RESEARCHED_WITH_VERIFIED_DATA",3,1,1,0,1
"Mercedes-Benz","mercedes-benz","SL","sl","arac/otomobil",3,2,"RESEARCHED_WITH_VERIFIED_DATA",2,1,1,0,0
"Mercedes-Benz","mercedes-benz","SLC","slc","arac/otomobil",1,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mercedes-Benz","mercedes-benz","SLK","slk","arac/otomobil",1,0,"RESEARCHED_REVIEW_ONLY",0,0,1,2,0
"Mercedes-Benz","mercedes-benz","SLS AMG","sls-amg","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","EQA","eqa","arac/arazi-suv-pickup",3,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,1,0,0
"Mercedes-Benz","mercedes-benz","EQB","eqb","arac/arazi-suv-pickup",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mercedes-Benz","mercedes-benz","EQC","eqc","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","EQE SUV","eqe-suv","arac/arazi-suv-pickup",4,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mercedes-Benz","mercedes-benz","EQS SUV","eqs-suv","arac/arazi-suv-pickup",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Mercedes-Benz","mercedes-benz","G Serisi","g-serisi","arac/arazi-suv-pickup",7,5,"RESEARCHED_WITH_VERIFIED_DATA",5,3,2,0,0
"Mercedes-Benz","mercedes-benz","GLA","gla","arac/arazi-suv-pickup",5,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,1,0,0
"Mercedes-Benz","mercedes-benz","GLB","glb","arac/arazi-suv-pickup",5,2,"RESEARCHED_WITH_VERIFIED_DATA",2,1,1,0,0
"Mercedes-Benz","mercedes-benz","GLK","glk","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","GLS","gls","arac/arazi-suv-pickup",6,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,1,0,0
"Mercedes-Benz","mercedes-benz","Maybach GLS","maybach-gls","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","ML","ml","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","Citan","citan","arac/minivan-panelvan",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","Vaneo","vaneo","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","Viano","viano","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mercedes-Benz","mercedes-benz","G 580 EQ","g-580-eq","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","MG5","mg5","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","ZS","zs","arac/arazi-suv-pickup",4,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","HS","hs","arac/arazi-suv-pickup",5,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"MG","mg","MG3","mg3","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","MG4","mg4","arac/otomobil",4,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","MG6","mg6","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","MG7","mg7","arac/otomobil",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,0,0,0
"MG","mg","Marvel R","marvel-r","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","MG5 Electric","mg5-electric","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","ZS EV","zs-ev","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"MG","mg","ZS Hybrid+","zs-hybrid","arac/arazi-suv-pickup",1,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"MG","mg","HS Hybrid+","hs-hybrid","arac/arazi-suv-pickup",1,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"Micro","micro","Microlino","microlino","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Cooper","cooper","arac/otomobil",11,7,"RESEARCHED_WITH_VERIFIED_DATA",7,5,1,0,0
"Mini","mini","Countryman","countryman","arac/arazi-suv-pickup",8,3,"RESEARCHED_WITH_VERIFIED_DATA",3,5,1,0,0
"Mini","mini","Cooper Clubman","cooper-clubman","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Cooper Countryman","cooper-countryman","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Cooper Coupe","cooper-coupe","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Cooper Paceman","cooper-paceman","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Cooper Roadster","cooper-roadster","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Aceman","aceman","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Cooper Electric","cooper-electric","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mini","mini","Countryman Electric","countryman-electric","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Outlander","outlander","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","ASX","asx","arac/arazi-suv-pickup",5,2,"RESEARCHED_WITH_VERIFIED_DATA",2,3,1,1,0
"Mitsubishi","mitsubishi","L200","l200","arac/arazi-suv-pickup",9,6,"RESEARCHED_WITH_VERIFIED_DATA",6,4,1,1,0
"Mitsubishi","mitsubishi","Carisma","carisma","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Colt","colt","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Eclipse","eclipse","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Galant","galant","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Grandis","grandis","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Lancer","lancer","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Mirage","mirage","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","Space Star","space-star","arac/otomobil",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"Mitsubishi","mitsubishi","Eclipse Cross","eclipse-cross","arac/arazi-suv-pickup",6,4,"RESEARCHED_WITH_VERIFIED_DATA",4,3,1,1,0
"Mitsubishi","mitsubishi","Pajero","pajero","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","L300","l300","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Mitsubishi","mitsubishi","L400","l400","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Morgan","morgan","3 Wheeler","3-wheeler","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Morgan","morgan","4/4","4-4","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Morgan","morgan","Aero 8","aero-8","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Morgan","morgan","Plus 4","plus-4","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Morgan","morgan","Plus 6","plus-6","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Morgan","morgan","Roadster","roadster","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
